simple_cleaned,Field,is_STEM,preds
English and Modern Languages,English Language and Literature,False,0.0016586040700149272
Architecture and Engineering Technology,Architecture,False,0.376298583390425
Information Systems and Analysis,Information Technology,True,0.7753987362217896
"History, Political Science, Geography, and African-American Studies",Political Science,False,0.002042033400752221
"History, Political Science, Geography, and African-American Studies",Geography,False,0.002042033400752221
"History, Political Science, Geography, and African-American Studies",History,False,0.002042033400752221
Technology Management,Business Administration,False,0.39900898478154145
Construction Management,,False,0.554261015978495
African Studies,,False,0.0009741493304712573
History and Ecumenics,History,False,0.00068075479840358
History and Ecumenics,Theological Studies,False,0.00068075479840358
Business and Management,Business Administration,False,0.0020569578783163553
Business and Management,Management,False,0.0020569578783163553
"Communication, Culture and Media Studies",Communication,False,0.0018063930552718727
"Strategic, Legal and Management Communication",Communication,False,0.002311726813821848
"Strategic, Legal and Management Communication",Management,False,0.002311726813821848
"Media, Journalism and Film",Mass Communications and Media Studies,False,0.0005853079782622513
"Radio, Television, and Film",Mass Communications and Media Studies,False,0.0019389502752004792
"Finance, International Business and Insurance",Finance,False,0.008970118723481382
Systems and Computer Science,Computer Science,True,0.948567691335181
Systems and Computer Science,Systems Engineering,True,0.948567691335181
Social Work and Social Research,Social Work,False,0.0068193851295321375
"Health, Human Performance and Leisure  Studies","Health, Physical Education, Recreation",False,0.010339466281611667
Psychology - Cognitive,,True,0.6461959636669269
Asian and Asian-American Studies,Asian Studies,False,6.204849310468612e-05
"Physics, Applied Physics and Astronomy",,True,0.9667768851324668
"Physics, Applied Physics and Astronomy",Astronomy,True,0.9667768851324668
"Physics, Applied Physics and Astronomy",Physics,True,0.9667768851324668
Geological Sciences and Environmental Studies,Geology,True,0.9151891499123522
Geological Sciences and Environmental Studies,Environmental Sciences,True,0.9151891499123522
Management - Marketing,Marketing,False,0.004613478716696476
Management - Finance,Finance,False,0.010276418786409603
"Criminology, Law and Justice",Criminal Justice and Criminology,False,0.053974674404254144
Reading,,False,0.06330945115516781
Management - Accounting,Accounting,False,0.0025117875923112167
Pharmacy Practice,Pharmaceutical Sciences,True,0.8977996650095648
Classical and Near Eastern Studies,Classics and Classical Languages,False,0.0008221349486471211
Academic Studies - School of Music,Music,False,0.036123914468104604
Student Affairs Adminstration Program,,False,0.0064155257821674385
Chemistry & Physics,Chemistry,True,0.9659450782409562
Chemistry & Physics,Physics,True,0.9659450782409562
Health Outcomes and Administrative Sciences,Pharmacy,True,0.5307232270173148
Applied Technology,Information Technology,True,0.6123376489679533
Operations Department,,False,0.49922685217831064
Microbial Pathogens and Immunity,Microbiology,True,0.9967799237808066
Microbial Pathogens and Immunity,Immunology,True,0.9967799237808066
Cell and Molecular Physiology,Physiology,True,0.9997362611455145
Allied Health and Communicative Disorders,Speech and Hearing Sciences,False,0.0042573157821353715
Divinity - Philosophy of Religions,Theological Studies,False,0.004023979119970868
Slavic Language and Literatures,Slavic Languages and Literatures,False,0.020367567349520214
Gender and Sexuality Studies,Gender Studies,False,0.00017935697937376916
"African American Studies, Program in",,False,0.0020139047401367873
European Languages and Studies,,False,0.035618255198459306
Cellular and Molecular Biology - Roswell Park Cancer Institute,Molecular Biology,True,0.9892502944041992
Cellular and Molecular Biology - Roswell Park Cancer Institute,Cell Biology,True,0.9892502944041992
"Molecular Genetics, Biochemistry and Microbiology",Microbiology,True,0.9994418169962417
"Molecular Genetics, Biochemistry and Microbiology",,True,0.9994418169962417
"Molecular Genetics, Biochemistry and Microbiology",Biochemistry,True,0.9994418169962417
Health and Human Performance,"Health, Physical Education, Recreation",False,0.044876068813350566
"Environmental, Earth and Atmospheric Sciences",Atmospheric Sciences and Meteorology,True,0.9576327374788022
"Environmental, Earth and Atmospheric Sciences",Geology,True,0.9576327374788022
"Environmental, Earth and Atmospheric Sciences",Environmental Sciences,True,0.9576327374788022
Plastics Engineering,Materials Engineering,True,0.8970355743344219
Portuguese,,False,0.034434734657392975
Operations and Information Systems Department,Management Information Systems,False,0.8516186103845003
Operations and Information Systems Department,Operations Research,True,0.8516186103845003
Accounting Department,Accounting,False,0.00912085872156599
Manufacturing and Industrial Engineering,Industrial Engineering,True,0.8890411661717227
Literatures and Cultural Studies,English Language and Literature,False,0.008555808756560293
"Creative Writing, Program of",,False,0.0038946230905745048
Interdisciplinary Programs and Community Engagement,Education,False,0.1314004505791692
Health and Biomedical Sciences,,True,0.6661874662602909
Rehabilitation,"Exercise Science, Kinesiology, Rehab, Health",False,0.0013406442855005342
Criminal Justice,Sociology,False,0.017684223163445378
Physics and Geology,Geology,True,0.9608785940294711
Physics and Geology,Physics,True,0.9608785940294711
International Business and Entrepreneurship,,False,0.0023811269122762475
"Management, Marketing, and International Business",Management,False,0.009637772639747754
"Management, Marketing, and International Business",Marketing,False,0.009637772639747754
Rehabilitation Services and Counseling,"Exercise Science, Kinesiology, Rehab, Health",False,0.00020940932132643524
Applied Business Technology,,False,0.10667557835521642
Organization and School Leadership,Education Administration,False,0.026175776161100856
"Educational Leadership, Curriculum and Instruction",Curriculum and Instruction,False,0.014286507945219218
"Educational Leadership, Curriculum and Instruction",Education Administration,False,0.014286507945219218
Biomedicine,,True,0.9807978734360343
Behavioral Sciences,,False,0.12473882180774123
"Pharmacy, Program in",Pharmacy,True,0.9864756948165647
Physician Assistant,,False,0.06623914101358612
Education Policy and Leadership,Education Administration,False,0.010936525492715829
"Curriculum, Culture, and Educational Inquiry",Curriculum and Instruction,False,0.0023123075903450593
Health Services Management,,False,0.003113709301042277
Public Affairs,Public Administration,False,0.0007907314745206915
Modern Languages and Classics,Classics and Classical Languages,False,0.010416466156385232
Geography and Environmental Resources,Geography,False,0.42933447183635687
Construction Engineering and Engineering Technology,,True,0.8866046271725576
"Culture, Gender and Social Justice",Gender Studies,False,0.00014004219081727764
"Engineering, Computer Science and Mathematics",Mathematics,True,0.989188340395685
"Engineering, Computer Science and Mathematics",Computer Science,True,0.989188340395685
Molecular and Cellular Biophysics and Biochemistry - Roswell Park Cancer Institute,Biophysics,True,0.9925354909365975
Molecular and Cellular Biophysics and Biochemistry - Roswell Park Cancer Institute,Biochemistry,True,0.9925354909365975
Social Science and Health Policy,Public Health,False,0.022034077337853723
Spanish and Italian,Spanish Language and Literature,False,0.0007051607955156205
Middle East and South Asia Studies Program,Asian Studies,False,0.012111192783520547
Pharmacology and Toxicology Department,,True,0.9978114046371431
Pharmacology and Toxicology Department,Pharmacology,True,0.9978114046371431
East Asian Language and Cultures,Asian Languages,False,5.151364888494015e-05
East Asian Language and Cultures,Asian Studies,False,5.151364888494015e-05
"Higher, Adult, and Counselor Education",,False,0.00035953787139771836
German and Russian,Slavic Languages and Literatures,False,0.0003010535607290904
German and Russian,Germanic Languages and Literatures,False,0.0003010535607290904
Classical Languages,Classics and Classical Languages,False,0.00565840260116376
Analytical and Diagnostic Sciences,,True,0.9100511998232061
Experimental Therapeutics,,True,0.9252552898990256
Health and Sport Science,"Health, Physical Education, Recreation",False,0.027572448497602896
Health and Sport Science,Nutrition Sciences,False,0.027572448497602896
Health and Sport Science,"Exercise Science, Kinesiology, Rehab, Health",False,0.027572448497602896
Pharmaceutical Sciences,Pharmacy,True,0.9960840100362176
Computing Sciences and Informatics,Information Technology,True,0.9977548157744651
Computing Sciences and Informatics,Computer Science,True,0.9977548157744651
"Environmental Health, Department of - Environmental Genetics and Molecular Toxicology Division",,True,0.9910198147046817
"Environmental Health, Department of - Environmental Genetics and Molecular Toxicology Division",Environmental Health Sciences,False,0.9910198147046817
"Biomedical, Industrial, and Human Factors Engineering",Biomedical Engineering,True,0.9595912216883253
"Environmental Health, Department of - Occupational and Environmental Medicine Division",Environmental Health Sciences,False,0.28204326159234977
Interiors: Planning/Strategy/Design,,False,0.027159738791074518
Pharmacological and Physiology Science,Pharmacology,True,0.9928525087927816
Pharmacological and Physiology Science,Physiology,True,0.9928525087927816
Cancer Biology and Pharmacology,Pharmacology,True,0.9998133880590444
Cancer Biology and Pharmacology,,True,0.9998133880590444
Technology Systems,Information Technology,True,0.6644815237556527
Information Systems and Technology Management,Information Technology,True,0.7203040602680627
Electronic Media,Mass Communications and Media Studies,False,0.10750154427019742
Rehabilitation Science and Technology,"Exercise Science, Kinesiology, Rehab, Health",False,0.13209360342828955
Health Information Management,,False,0.02646874302050467
Health and Physical Activity,"Health, Physical Education, Recreation",False,0.022458749279736425
Medicine - Developmental Biology,,True,0.97882782665051
"Civil, Environmental and Geomatics Engineering",Environmental Engineering,True,0.9794145386805921
